000001,quote_date,000012,000013,000016,000300,000903,000905,399001,399006,AXJO,DJI,FCHI,GDAXI,GSPC,GSPTSE,IPSA,IXIC,KS11,MICEXINDEXCF.ME,N225,NYA,RUT,TWII,VIX,XAX
4308.69,2015-05-15,148.77,186.6,3060.41,4617.47,4198.27,8742.88,14694.95,3145.33,5735.5,18272.5605469,4993.81982422,11447.0302734,2122.72998047,15108.0996094,4111.66015625,5048.29003906,2106.5,1691.45996094,19732.9199219,11228.3496094,1243.94995117,9579.44433594,12.3800001144,2482.94995117
4378.31,2015-05-14,148.81,186.49,3128.57,4700.78,4283.98,8813.39,15024.47,3141.59,5696.60009766,18252.2402344,5029.31005859,11559.8203125,2121.10009766,15028.0996094,4076.72998047,5050.79980469,2120.33007812,1677.56994629,19570.2402344,11207.3300781,1245.10998535,9610.79394531,12.7399997711,2482.42993164
4375.76,2015-05-13,149.05,186.4,3141.3,4718.44,4305.65,8824.93,15173.09,3192.15,5715.10009766,18060.4902344,4961.85986328,11351.4599609,2098.47998047,14980.7001953,4098.70996094,4981.68994141,2114.15991211,1682.26000977,19764.7207031,11117.0,1232.2800293,9724.07324219,13.7600002289,2465.57006836
4401.22,2015-05-12,149.02,186.27,3188.31,4747.42,4351.03,8745.68,15066.29,3250.3,5674.70019531,18068.2304688,4974.64990234,11472.4101562,2099.12011719,15043.2001953,4118.14990234,4976.18994141,2096.77001953,1704.61999512,19624.8398438,11113.1699219,1233.13000488,9680.69433594,13.8599996567,2462.68994141
4333.58,2015-05-11,148.86,186.17,3169.13,4690.53,4322.85,8558.22,14944.88,3146.83,5625.20019531,18105.1699219,5027.87011719,11673.3496094,2105.33007812,15152.5996094,4144.97998047,4993.56982422,2097.37988281,,19620.9101562,11140.7402344,1235.82995605,9663.68359375,13.8500003815,2474.13989258
4205.92,2015-05-08,148.83,186.05,3110.46,4558.4,4226.72,8201.29,14481.25,2973.6,5634.60009766,18191.109375,5090.39013672,11709.7304688,2116.10009766,15170.0,4105.91015625,5003.54980469,2085.52001953,1708.52001953,19379.1894531,11196.5,1234.93005371,9691.96289062,12.8599996567,2480.38989258
4112.21,2015-05-07,148.57,185.88,3094.88,4470.09,4174.65,7903.48,14114.73,2806.05,5645.70019531,17924.0605469,4967.22021484,11407.9697266,2088.0,15088.7998047,4110.27001953,4945.54003906,2091.0,1686.97998047,19291.9902344,11036.4003906,1225.54003906,9704.07324219,15.1300001144,2443.60009766
4229.27,2015-05-06,148.57,185.83,3139.02,4553.33,4251.3,8083.0,14136.17,2846.56,5692.20019531,17841.9804688,4981.58984375,11350.1503906,2080.14990234,15023.9003906,4112.16992188,4919.64013672,2104.58007812,1714.31005859,,11015.9902344,1219.35998535,9818.16308594,15.1499996185,2437.87011719
4298.71,2015-05-05,148.56,185.74,3148.81,4596.84,4284.53,8199.34,14233.1,2783.44,5826.5,17928.1992188,4974.06982422,11327.6796875,2089.45996094,15173.9003906,4086.75,4939.33007812,,1721.80004883,,11049.3398438,1215.42004395,9820.09277344,14.3100004196,2443.85009766
4480.46,2015-05-04,148.58,185.72,3272.0,4787.74,4461.41,8510.48,14860.53,2845.25,5827.5,18070.4003906,5081.97021484,11619.8496094,2114.48999023,15367.5,4062.80004883,5016.93017578,2132.22998047,,,11173.2802734,1233.2199707,9845.00292969,12.8500003815,2486.5
4441.65,2015-04-30,148.52,185.59,3250.49,4749.89,4428.06,8469.67,14818.64,2857.89,5790.0,17840.5195312,5046.49023438,11454.3798828,2085.51000977,15224.5,4043.44995117,4941.41992188,2127.16992188,1688.33996582,19520.0097656,11049.7402344,1220.13000488,9820.01269531,14.5500001907,2485.22998047
4476.62,2015-04-29,148.53,185.48,3283.28,4774.33,4459.23,8428.25,14871.95,2797.52,5838.60009766,18035.5292969,5039.39013672,11432.7197266,2106.85009766,15347.2998047,4055.13989258,5023.64013672,2142.62988281,1670.98999023,,11154.1103516,1246.94995117,9853.79296875,13.3900003433,2509.95996094
4476.21,2015-04-28,148.64,185.42,3282.33,4741.86,4460.4,8266.48,14707.25,2687.97,5948.5,18110.140625,5173.37988281,11811.6601562,2114.76000977,15346.0996094,4090.15991211,5055.41992188,2147.66992188,1677.89001465,20058.9492188,11203.0800781,1259.35998535,9956.79199219,12.4099998474,2534.41992188
4527.4,2015-04-27,148.63,185.37,3308.45,4807.59,4479.48,8513.02,14809.42,2747.5,5982.70019531,18037.9707031,5268.91015625,12039.1601562,2108.91992188,15344.0996094,4130.25976562,5060.25,2157.54003906,1677.2199707,19983.3203125,11167.3095703,1252.69995117,9973.08203125,13.1199998856,2533.52001953
4393.69,2015-04-24,148.45,185.24,3223.96,4702.64,4352.19,8419.09,14598.7,2734.75,5933.29980469,18080.140625,5201.45019531,11810.8496094,2117.68994141,15408.2998047,4075.91992188,5092.08007812,2159.80004883,1682.69995117,20020.0390625,11192.9296875,1267.54003906,9913.24316406,12.2899999619,2541.0300293
4414.51,2015-04-23,148.43,185.21,3273.4,4740.89,4410.64,8410.7,14743.22,2706.19,5844.79980469,18058.6894531,5178.91015625,11723.5800781,2112.92993164,15392.4003906,4055.43994141,5056.06005859,2173.40991211,1662.64001465,20187.6503906,11191.4804688,1271.54003906,9797.453125,12.4799995422,2550.5300293
4398.49,2015-04-22,148.51,185.14,3299.22,4739.81,4431.24,8323.43,14749.13,2634.93,5837.5,18038.2695312,5211.08984375,11867.3701172,2107.95996094,15304.7998047,4036.34008789,5035.16992188,2143.88989258,1677.56005859,20133.9003906,11144.4501953,1265.47998047,9612.96386719,12.7100000381,2534.86010742
4293.62,2015-04-21,148.48,185.06,3214.36,4619.16,4323.75,8112.69,14439.0,2566.09,5872.29980469,17949.5898438,5192.64013672,11939.5800781,2097.29003906,15346.4003906,4036.12011719,5014.10009766,2144.79003906,1710.23999023,19909.0898438,11100.3798828,1264.15002441,9533.9453125,13.25,2522.92993164
4217.08,2015-04-20,148.4,184.95,3164.46,4521.92,4256.23,7839.9,13871.6,2424.85,5833.10009766,18034.9296875,5187.58984375,11891.9101562,2100.39990234,15412.5996094,4020.59008789,4994.60009766,2146.70996094,1683.23999023,19634.4902344,11116.5800781,1264.92004395,9552.81445312,13.3000001907,2527.42993164
4287.3,2015-04-17,148.32,184.77,3235.33,4596.14,4327.75,7980.76,14149.34,2463.99,5877.89990234,17826.3007812,5143.25976562,11688.7001953,2081.17993164,15360.5996094,4018.06005859,4931.81005859,2143.5,1656.58996582,19652.8808594,11058.4501953,1251.85998535,9570.89355469,13.8900003433,2517.25
4194.82,2015-04-16,148.32,184.68,3183.3,4513.55,4240.13,7912.09,13967.8,2484.33,5947.5,18105.7695312,5224.49023438,11998.8603516,2104.98999023,15386.7998047,4068.98999023,5007.79003906,2139.89990234,1686.79003906,19885.7695312,11169.75,1272.90002441,9656.83398438,12.6000003815,2532.30004883
4084.16,2015-04-15,148.13,184.61,3053.3,4380.51,4087.19,7802.75,13646.61,2441.74,5908.39990234,18112.609375,5254.35009766,12231.3398438,2106.62988281,15450.9003906,4032.0,5011.02001953,2119.95996094,1677.69995117,19869.7597656,11171.0595703,1275.34997559,9540.02441406,12.8400001526,2500.91992188
4135.56,2015-04-14,148.35,184.58,3052.41,4438.18,4098.42,8119.96,14042.46,2558.85,5946.60009766,18036.6992188,5218.06005859,12227.5996094,2095.84008789,15389.2998047,4018.82006836,4977.29003906,2111.7199707,1647.39001465,19908.6796875,11108.0703125,1265.34997559,9642.18359375,13.6700000763,2480.92993164
4121.71,2015-04-13,148.26,184.55,3041.12,4421.07,4076.7,8122.89,14149.5,2577.78,5960.29980469,17977.0390625,5254.12011719,12338.7304688,2092.42993164,15383.5996094,4039.58007812,4988.25,2098.91992188,1678.18994141,19905.4609375,11056.7597656,1265.58996582,9666.48339844,13.9399995804,2453.16992188
4034.31,2015-04-10,148.24,184.48,2986.6,4344.42,4000.76,7952.19,14013.33,2552.83,5968.39990234,18057.6503906,5240.45996094,12374.7304688,2102.06005859,15388.4003906,4035.7199707,4995.97998047,2087.76000977,1657.02001953,19907.6308594,11112.6796875,1264.77001953,9617.6640625,12.5799999237,2469.75
3957.53,2015-04-09,148.24,184.41,2931.77,4262.14,3934.73,7746.15,13796.73,2496.49,5932.20019531,17958.7304688,5208.95019531,12166.4404297,2091.17993164,15326.2998047,4014.20996094,4974.56005859,2058.87011719,1667.59997559,19937.7207031,11065.3896484,1259.10998535,9568.00390625,13.0900001526,2452.18994141
3994.81,2015-04-08,148.22,184.43,2952.08,4295.8,3964.86,7808.0,13841.72,2488.16,5960.70019531,17902.5097656,5136.85986328,12035.8603516,2081.89990234,15213.5996094,3992.10009766,4950.81982422,2059.26000977,1683.63000488,19789.8105469,11032.9902344,1262.70996094,9571.93359375,13.9799995422,2441.05004883
3961.38,2015-04-07,148.18,184.45,2889.45,4260.04,3891.6,7863.28,13768.73,2556.7,5926.0,17875.4199219,5151.18994141,12123.5195312,2076.33007812,15188.7998047,3981.33007812,4910.22998047,2047.0300293,1695.64001465,19640.5390625,11013.2402344,1253.35998535,9641.86425781,14.779999733,2445.84008789
3863.93,2015-04-03,148.14,184.4,2817.18,4170.54,3799.09,7679.01,13494.64,2510.16,,,,,,,,,2045.42004395,1681.4699707,19435.0800781,,,,,
3825.78,2015-04-02,148.07,184.42,2781.64,4124.78,3765.51,7560.65,13426.1,2475.32,5898.60009766,17763.2402344,5074.14013672,11967.3896484,2066.95996094,15026.5996094,3965.70996094,4886.93994141,2029.06994629,1679.23999023,19312.7890625,10953.1601562,1255.66003418,9600.28417969,14.6700000763,2429.62988281
3810.29,2015-04-01,148.15,184.42,2799.45,4123.9,3782.17,7425.73,13394.72,2404.91,5860.79980469,17698.1796875,5062.22021484,12001.3798828,2059.68994141,14942.5996094,3939.16992188,4880.22998047,2028.44995117,1661.90002441,19034.8398438,10891.6201172,1251.70996094,9507.625,15.1099996567,2404.52001953
3747.9,2015-03-31,147.97,184.45,2754.66,4051.2,3725.18,7253.1,13160.66,2335.17,5891.5,17776.1191406,5033.64013672,11966.1699219,2067.88989258,14902.4003906,3916.91992188,4900.87988281,2041.0300293,1626.18005371,19206.9902344,10899.1904297,1252.77001953,9586.40429688,15.2899999619,2379.62011719
3786.57,2015-03-30,148.03,184.41,2784.46,4088.18,3766.87,7245.5,13193.32,2290.48,5846.10009766,17976.3105469,5083.52001953,12086.0097656,2086.23999023,14908.4003906,3912.62988281,4947.43994141,2030.04003906,1612.83996582,19411.4003906,10989.1601562,1257.80004883,9521.83496094,14.5100002289,2423.76000977
3691.096,2015-03-27,148.001,184.441,2689.24,3971.697,3636.209,7155.945,12874.425,2323.819,5919.89990234,17712.6601562,5034.06005859,11868.3300781,2061.02001953,14812.4003906,3884.33007812,4891.22021484,2019.80004883,1571.55004883,19285.6308594,10875.1396484,1240.41003418,9503.68457031,15.0699996948,2411.64990234
3682.09,2015-03-26,148.01,184.43,2687.76,3950.0,3626.38,7074.44,12712.98,2291.79,5879.10009766,17678.2304688,5006.35009766,11843.6796875,2056.14990234,14869.7998047,3872.02001953,4863.35986328,2022.56005859,1581.83996582,19471.1191406,10865.1503906,1231.98999023,9619.08398438,15.8000001907,2426.0
3660.73,2015-03-25,148.01,184.42,2649.16,3940.41,3591.22,7124.87,12757.09,2385.01,5973.29980469,17718.5390625,5020.99023438,11865.3203125,2061.05004883,14929.4003906,3897.30004883,4876.52001953,2042.81005859,1615.5,19746.1992188,10897.5097656,1233.84997559,9667.79394531,15.4399995804,2434.0300293
3691.41,2015-03-24,147.99,184.45,2683.65,3973.05,3635.32,7046.12,12801.2,2357.97,5969.10009766,18011.140625,5088.27978516,12005.6904297,2091.5,15081.2998047,3895.62011719,4994.72998047,2041.36999512,1618.61999512,19713.4492188,11019.75,1263.45996094,9731.62304688,13.6199998856,2453.85009766
3687.73,2015-03-23,148.0,184.4,2720.67,3972.06,3659.88,7017.15,12780.32,2293.65,5956.10009766,18116.0390625,5054.52001953,11895.8398438,2104.41992188,14957.2001953,3878.23999023,5010.97021484,2036.58996582,1602.84997559,19754.359375,11070.8896484,1264.70996094,9758.05273438,13.4099998474,2465.72998047
3617.32,2015-03-20,147.94,184.41,2680.68,3892.57,3596.39,6850.9,12544.45,2213.77,5975.5,18127.6503906,5087.49023438,12039.3701172,2108.10009766,14942.4003906,3885.25,5026.41992188,2037.23999023,1628.64001465,19560.2207031,11070.5302734,1266.36999512,9749.65332031,13.0200004578,2442.37988281
3582.27,2015-03-19,147.94,184.36,2630.24,3839.74,3544.45,6782.46,12429.11,2183.88,5950.79980469,17959.0292969,5037.18017578,11899.4003906,2089.27001953,14873.9003906,3863.19995117,4992.37988281,2037.89001465,1607.9699707,19476.5605469,10931.3603516,1254.85998535,9736.69335938,14.0699996948,2400.84008789
3577.3,2015-03-18,147.84,184.32,2649.64,3846.05,3558.01,6728.07,12496.24,2182.92,5842.29980469,18076.1894531,5033.41992188,11922.7695312,2099.5,14962.2001953,3865.39990234,4982.83007812,2028.44995117,1632.11999512,19544.4804688,11019.7197266,1252.14001465,9653.39355469,13.970000267,2440.27001953
3502.85,2015-03-17,147.92,184.29,2583.2,3757.12,3470.88,6618.05,12169.52,2137.46,5842.10009766,17849.0800781,5028.93017578,11980.8496094,2074.2800293,14898.5,3849.7199707,4937.43017578,2029.91003418,1611.68994141,19437.0,10862.4404297,1242.22998047,9539.40527344,15.6599998474,2409.15991211
3449.3,2015-03-16,147.87,184.28,2550.86,3705.67,3421.42,6516.77,12017.77,2142.67,5797.70019531,17977.4199219,5061.16015625,12167.7197266,2081.18994141,14862.7998047,3830.69995117,4929.50976562,1987.32995605,1609.84997559,19246.0605469,10881.1796875,1239.7800293,9512.875,15.6099996567,2402.69995117
3372.91,2015-03-13,147.87,184.2,2495.28,3617.66,3348.51,6329.58,11713.61,2069.07,5814.5,17749.3105469,5010.45996094,11901.6103516,2053.39990234,14731.5,3826.45996094,4871.75976562,1985.79003906,1627.88000488,19254.25,10751.0195312,1232.14001465,9579.31347656,16.0,2375.34008789
3349.32,2015-03-12,147.81,184.1,2485.11,3592.84,3331.3,6260.14,11635.59,2018.13,5850.20019531,17895.2207031,4987.33007812,11799.3896484,2065.94995117,14770.7001953,3873.52001953,4893.29003906,1970.58996582,1664.69995117,18991.109375,10820.8701172,1236.64001465,9595.96386719,15.4200000763,2394.84008789
3290.9,2015-03-11,147.79,184.04,2408.5,3524.65,3245.74,6262.89,11525.09,2035.83,5793.20019531,17635.390625,4997.75,11805.9902344,2040.23999023,14739.2001953,3867.45996094,4849.93994141,1980.82995605,1671.4699707,18723.5195312,10678.7597656,1215.7800293,9523.14453125,16.8700008392,2377.97998047
3286.07,2015-03-10,147.79,184.01,2395.43,3520.61,3233.46,6276.48,11556.65,2045.32,5824.20019531,17662.9394531,4881.95019531,11500.3798828,2044.16003418,14641.7998047,3871.15991211,4859.79003906,1984.77001953,1665.38000488,18665.109375,10678.4199219,1208.4699707,9536.49511719,16.6900005341,2394.22998047
3302.41,2015-03-09,147.75,184.0,2429.87,3537.75,3271.34,6212.24,11533.23,1994.39,5821.29980469,17995.7207031,4937.20019531,11582.1103516,2079.42993164,14854.5,3890.58007812,4942.43994141,1992.81994629,,18790.5507812,10866.6201172,1223.58996582,9562.94433594,15.0600004196,2445.14990234
3241.19,2015-03-06,147.74,183.9,2371.62,3478.52,3203.01,6133.03,11392.4,1951.4,5898.89990234,17856.7792969,4964.35009766,11550.9697266,2071.26000977,14952.5,3933.54003906,4927.37011719,2012.93994141,1728.55004883,18971.0,10842.1699219,1217.52001953,9645.73339844,15.1999998093,2463.18994141
3248.48,2015-03-05,147.74,183.85,2366.9,3496.34,3205.97,6208.99,11566.39,2014.79,5904.20019531,18135.7207031,4963.50976562,11504.0097656,2101.04003906,15103.0996094,3952.88989258,4982.81005859,1998.38000488,1760.55004883,18751.8398438,11014.2597656,1234.31005859,9595.05371094,14.0399999619,2523.5
3279.53,2015-03-04,147.71,183.8,2397.99,3530.82,3247.87,6210.42,11655.08,2009.83,5901.60009766,18096.9003906,4917.35009766,11390.3798828,2098.5300293,15082.7998047,3963.0,4967.14013672,1998.29003906,1759.34997559,18703.5996094,11004.6796875,1230.72998047,9621.69433594,14.2299995422,2510.06005859
3263.05,2015-03-03,147.69,183.75,2396.8,3507.9,3241.41,6118.66,11526.22,1961.74,5933.89990234,18203.3691406,4869.25,11280.3603516,2107.7800293,15133.9003906,3966.16992188,4979.89990234,2001.38000488,1807.69995117,18815.1601562,11051.2197266,1234.76000977,9605.73339844,13.8599996567,2519.92993164
3336.28,2015-03-02,147.68,183.71,2479.24,3601.26,3344.73,6139.79,11884.02,1986.99,5958.89990234,18288.6308594,4917.31982422,11410.3603516,2117.38989258,15264.0996094,3940.94995117,5008.10009766,1996.81005859,1783.33996582,18826.8808594,11102.8203125,1242.61999512,9601.32421875,13.0399999619,2507.30004883
3310.3,2015-02-27,147.6,183.62,2474.59,3572.84,3334.1,6018.46,11757.68,1928.04,5928.79980469,18132.6992188,4951.47998047,11401.6601562,2104.5,15234.2998047,3983.7199707,4963.52978516,1985.80004883,1758.9699707,18797.9394531,11062.7900391,1233.36999512,,13.3400001526,2522.37011719
3298.36,2015-02-26,147.65,183.52,2478.06,3566.29,3337.78,5969.56,11750.78,1880.39,5908.5,18214.4199219,4910.62011719,11327.1904297,2110.73999023,15241.2001953,3988.88989258,4987.89013672,1993.07995605,1760.66003418,18785.7890625,11082.0996094,1239.10998535,9622.06347656,13.9099998474,2521.11010742
3228.84,2015-02-25,147.62,183.41,2407.46,3478.73,3249.52,5906.54,11539.7,1876.74,5944.89990234,18224.5703125,4882.22021484,11210.2695312,2113.86010742,15228.5996094,3986.05004883,4967.14013672,1990.4699707,1746.22998047,18585.1992188,11117.9296875,1235.09997559,9699.50292969,13.8400001526,2515.30004883
3246.91,2015-02-17,147.46,183.16,2445.26,3522.32,3296.2,5911.1,11718.56,1894.31,5858.20019531,18047.5800781,4753.99023438,10895.6201172,2100.34008789,15284.5996094,3983.54003906,4899.27001953,1961.44995117,1793.81994629,17987.0898438,11054.4697266,1225.01000977,,15.8000001907,2490.16992188
3222.36,2015-02-16,147.44,183.06,2431.21,3499.48,3273.48,5869.71,11595.25,1896.63,5888.70019531,,4751.95019531,10923.2304688,,,3994.0300293,,1958.22998047,1800.58996582,18004.7695312,,,,,
3203.83,2015-02-13,147.4,182.94,2427.47,3469.83,3266.73,5769.27,11443.05,1825.49,5877.5,18019.3496094,4759.35986328,10963.4003906,2096.98999023,15264.7998047,3983.27001953,4893.83984375,1957.5,1838.18005371,17913.359375,11042.6904297,1223.13000488,9529.47460938,14.6899995804,2468.25
3173.42,2015-02-12,147.26,182.85,2416.45,3442.87,3248.3,5681.34,11302.73,1788.81,5743.60009766,17972.3808594,4726.20019531,10919.6503906,2088.47998047,15228.5,3963.81005859,4857.60986328,1941.63000488,1802.80004883,17979.7207031,10995.3095703,1216.27001953,9496.27441406,15.3400001526,2475.0300293
3157.7,2015-02-11,147.09,182.79,2415.13,3434.12,3243.83,5641.79,11265.63,1772.84,5769.10009766,17862.140625,4679.37988281,10752.1103516,2068.5300293,15151.5,3920.44995117,4801.18017578,1945.69995117,1763.59997559,,10889.0498047,1201.55004883,9462.18457031,16.9599990845,2444.18994141
3141.59,2015-02-10,147.07,182.74,2403.55,3406.94,3228.36,5580.7,11136.62,1747.68,5800.60009766,17868.7597656,4695.64990234,10753.8300781,2068.59008789,15112.5,3905.47998047,4787.64013672,1935.85998535,1742.34997559,17652.6796875,10915.1396484,1203.18005371,9393.66601562,17.2299995422,2445.7800293
3095.12,2015-02-09,147.06,182.75,2366.77,3345.92,3174.54,5504.97,10868.14,1708.84,5814.89990234,17729.2109375,4651.08007812,10663.5097656,2046.73999023,15100.7001953,3923.70996094,4726.00976562,1947.0,1748.55004883,17711.9296875,10826.5898438,1195.82995605,9421.46582031,18.5499992371,2434.41992188
3075.91,2015-02-06,147.0,182.63,2325.24,3312.42,3131.18,5534.79,10791.1,1730.97,5820.20019531,17824.2890625,4691.02978516,10846.3896484,2055.4699707,15083.9003906,3951.16992188,4744.39990234,1955.52001953,1755.44995117,17648.5,10847.5097656,1205.45996094,9456.14453125,17.2900009155,2452.29003906
3136.53,2015-02-05,146.97,182.53,2348.92,3366.95,3175.34,5654.22,11065.58,1774.31,5811.0,17884.8808594,4703.29980469,10905.4101562,2062.52001953,15124.9003906,3931.15991211,4765.10009766,1952.83996582,1696.06005859,17504.6191406,10896.0595703,1208.70996094,9512.01464844,16.8500003815,2488.33007812
3174.13,2015-02-04,146.92,182.46,2372.46,3401.77,3211.56,5683.52,11116.55,1757.74,5777.29980469,17673.0195312,4696.29980469,10911.3203125,2041.51000977,14995.7001953,3917.29003906,4716.70019531,1962.79003906,1656.02001953,17678.7402344,10775.0400391,1191.43994141,9513.88476562,18.3299999237,2470.63989258
3204.91,2015-02-03,146.87,182.44,2405.76,3437.45,3245.5,5707.48,11209.19,1750.91,5707.39990234,17666.4003906,4677.89990234,10890.9501953,2050.0300293,15062.9003906,3915.34008789,4727.74023438,1951.95996094,1654.35998535,17335.8496094,10847.4199219,1196.98999023,9448.69628906,17.3299999237,2499.15991211
3128.3,2015-02-02,146.85,182.42,2332.53,3353.96,3157.28,5609.39,10963.14,1696.83,5625.29980469,17361.0390625,4627.66992188,10828.0097656,2020.84997559,14900.5,3836.72998047,4676.68994141,1952.68005371,1625.31005859,17558.0390625,10669.0302734,1175.51000977,9386.95605469,19.4300003052,2468.33007812
3210.36,2015-01-30,146.67,182.43,2405.38,3434.39,3251.42,5632.73,11150.69,1680.58,5588.29980469,17164.9492188,4604.25,10694.3203125,1994.98999023,14673.5,3836.72998047,4635.24023438,1949.26000977,1647.68994141,17674.390625,10537.2197266,1165.39001465,9361.87597656,20.9699993134,2432.05004883
3262.3,2015-01-29,146.77,182.36,2442.04,3481.8,3298.04,5701.21,11249.04,1711.37,5569.5,17416.8496094,4631.43017578,10737.8701172,2021.25,14637.2998047,3839.79003906,4683.41015625,1951.02001953,1639.65002441,17606.2207031,10691.6298828,1190.18005371,9426.86621094,18.7600002289,2451.95996094
3305.74,2015-01-28,146.73,182.33,2486.28,3525.32,3345.45,5739.92,11354.2,1731.41,5552.79980469,17191.3691406,4610.93994141,10710.9697266,2002.16003418,14602.9003906,3845.37011719,4637.99023438,1961.57995605,1647.70996094,17795.7304688,10603.8603516,1175.11999512,9510.88476562,20.4400005341,2441.52001953
3352.96,2015-01-27,146.73,182.26,2522.1,3574.93,3395.85,5773.82,11551.87,1743.68,5547.20019531,17387.2109375,4624.20996094,10628.5800781,2029.55004883,14833.9003906,3852.70996094,4681.5,1952.40002441,1673.92004395,17768.3007812,10781.8300781,1194.66003418,9521.5546875,17.2199993134,2484.12988281
3383.18,2015-01-26,146.67,182.19,2562.36,3607.99,3441.57,5758.98,11686.97,1739.79,,17678.6992188,4675.12988281,10798.3300781,2057.09008789,14797.7998047,3837.62011719,4771.75976562,1935.68005371,1642.36999512,17468.5195312,10847.1503906,1200.73999023,9477.63476562,15.5200004578,2472.84008789
3351.76,2015-01-23,146.59,182.07,2564.51,3571.73,3423.61,5633.29,11436.29,1697.29,5501.79980469,17672.5996094,4640.68994141,10649.5800781,2051.82006836,14779.4003906,3859.88989258,4757.87988281,1936.08996582,1671.80004883,17511.75,10788.3300781,1188.93005371,9470.90527344,16.6599998474,2453.76000977
3343.34,2015-01-22,146.59,182.03,2544.31,3567.61,3405.99,5690.16,11471.21,1744.04,5419.89990234,17813.9804688,4552.79980469,10435.6201172,2063.14990234,14764.0,3865.59008789,4750.39990234,1920.81994629,1666.56005859,17329.0195312,10859.3496094,1190.36999512,9369.47558594,16.3999996185,2454.95996094
3323.61,2015-01-21,146.62,181.94,2542.32,3548.89,3400.48,5611.69,11372.18,1722.58,5393.39990234,17554.2792969,4484.81982422,10299.2304688,2032.11999512,14560.4003906,3806.04003906,4667.41992188,1921.22998047,1618.17004395,17280.4804688,10720.4003906,1166.25,9319.67578125,18.8500003815,2441.62011719
3173.05,2015-01-20,146.58,181.91,2403.72,3396.22,3236.22,5472.51,10996.48,1700.85,5307.70019531,17515.2304688,4446.02001953,10257.1298828,2022.55004883,14308.4003906,3748.76000977,4654.85009766,1918.31005859,1570.9699707,17366.3007812,10658.6298828,1170.25,9251.65625,19.8899993896,2423.30004883
3116.35,2015-01-19,146.55,181.84,2410.2,3355.16,3221.5,5281.9,10770.93,1630.06,5309.10009766,,4394.93017578,10242.3496094,,14312.5,3733.45996094,,1902.61999512,1576.40002441,17014.2890625,,,9174.02539062,,
3376.5,2015-01-16,146.47,181.69,2653.03,3635.15,3528.5,5520.12,11532.8,1639.56,5299.20019531,17511.5703125,4379.62011719,10167.7695312,2019.42004395,14309.4003906,3729.90991211,4634.37988281,1888.13000488,1591.43005371,16864.1601562,10660.3203125,1176.65002441,9138.25585938,20.9500007629,2426.90991211
3336.46,2015-01-15,146.38,181.57,2632.89,3604.12,3507.54,5449.04,11483.68,1586.33,5331.39990234,17320.7109375,4323.20019531,10032.6103516,1992.67004395,14041.7998047,3729.38989258,4570.81982422,1914.14001465,,17108.6992188,10514.5996094,1154.70996094,9165.05566406,22.3899993896,2392.08007812
3222.44,2015-01-14,146.22,181.5,2534.23,3502.42,3388.05,5379.74,11237.78,1588.01,5353.60009766,17427.0898438,4223.24023438,9817.08007812,2011.27001953,14084.4003906,3749.10009766,4639.31982422,1913.66003418,,16795.9609375,10565.4101562,1177.06005859,9180.19628906,21.4799995422,2384.40991211
3235.3,2015-01-13,146.15,181.46,2527.83,3514.04,3393.35,5405.09,11355.81,1601.17,5404.70019531,17613.6796875,4290.27978516,9941.0,2023.0300293,14187.2001953,3786.57006836,4661.5,1917.14001465,,17087.7109375,10622.9599609,1180.64001465,9231.765625,20.5599994659,2384.41992188
3229.32,2015-01-12,146.09,181.42,2543.85,3513.58,3406.26,5332.22,11285.18,1586.12,5422.70019531,17640.8398438,4228.24023438,9781.90039062,2028.26000977,14265.0,3779.32006836,4664.70996094,1920.94995117,,,10640.7402344,1180.08996582,9178.265625,19.6000003815,2377.15991211
3285.41,2015-01-09,146.03,181.34,2569.02,3546.72,3441.21,5409.06,11324.76,1553.24,5465.60009766,17737.3691406,4179.06982422,9648.5,2044.81005859,14384.9003906,3783.06005859,4704.06982422,1924.69995117,,17197.7304688,10711.4101562,1185.68005371,9215.54589844,17.5499992371,2390.31005859
3293.46,2015-01-08,145.88,181.33,2558.11,3559.26,3439.1,5444.04,11465.14,1541.89,5381.5,17907.8691406,4260.18994141,9837.61035156,2062.13989258,14457.7001953,3785.57006836,4736.18994141,1904.65002441,,17167.0996094,10800.5400391,1196.13000488,9237.99609375,17.0100002289,2398.91992188
3373.95,2015-01-07,145.84,181.3,2635.23,3643.79,3538.26,5488.24,11613.36,1523.39,5353.60009766,17584.5195312,4112.72998047,9518.1796875,2025.90002441,14285.0,3776.64990234,4650.47021484,1883.82995605,,16885.3300781,10627.1298828,1175.9699707,9080.05566406,19.3099994659,2362.47998047
3351.45,2015-01-06,145.82,181.29,2629.4,3641.06,3534.74,5479.86,11667.97,1539.83,5364.79980469,17371.640625,4083.5,9469.66015625,2002.60998535,14246.7998047,3776.63989258,4592.74023438,1882.44995117,,16883.1894531,10514.8701172,1161.31005859,9048.30664062,21.1200008392,2355.64990234
3350.52,2015-01-05,145.8,181.28,2649.64,3641.54,3551.91,5417.02,11520.59,1464.77,5450.29980469,17501.6503906,4111.35986328,9473.16015625,2020.57995605,14392.7001953,3797.98999023,4652.56982422,1915.75,,17408.7109375,10607.6796875,1181.34997559,9274.07617188,19.9200000763,2379.41992188
